name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Morocco,2021-10-21,24,13.9,18.9,24,13.9,18.9,16.5,87.6,0,0,0,,0,0,33.1,14.8,338.3,1019.2,50.9,5.3,170.9,14.8,6,,2021-10-21T07:37:22,2021-10-21T18:46:01,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-22,22,13,17.4,22,13,17.4,13.7,80.8,0.3,100,4.17,rain,0,0,33.1,14.9,330.7,1017.6,75,6.2,114,9.9,5,,2021-10-22T07:38:13,2021-10-22T18:44:52,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-23,21,9,15.7,21,9,15.7,11.9,80.2,0,0,0,,0,0,31.7,21.7,27.5,1017,16.2,6.7,182.3,15.6,7,,2021-10-23T07:39:03,2021-10-23T18:43:44,0.59,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-24,23,9,16.1,23,8.5,16,11.9,80.3,0,0,0,,0,0,29.5,16.6,6.6,1017.3,10.7,7.8,176.5,15.2,6,,2021-10-24T07:39:55,2021-10-24T18:42:38,0.63,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-25,22,12,16.9,22,12,16.9,15.4,91.4,0,0,0,,0,0,23,9.4,292.1,1016.2,56.4,5.8,97.6,8.4,6,,2021-10-25T07:40:46,2021-10-25T18:41:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-26,24,15,18.7,24,15,18.7,16.5,88.2,0.1,100,4.17,rain,0,0,20.9,16.6,243,1015.3,68.6,5.9,129.3,11.2,5,,2021-10-26T07:41:38,2021-10-26T18:40:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-27,22,11.2,16.7,22,11.2,16.7,14.6,88.8,0,0,0,,0,0,31.7,13,335.1,1015,40.3,4.9,177.7,15.3,7,,2021-10-27T07:42:30,2021-10-27T18:39:25,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-28,23,11,16.7,23,11,16.7,14.9,90.1,0,0,0,,0,0,28.8,11.3,307.4,1014.4,40.5,5.4,157.6,13.8,6,,2021-10-28T07:43:23,2021-10-28T18:38:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-29,23,13,17.7,23,13,17.7,15.1,86.4,0.2,100,8.33,rain,0,0,26.6,12.9,249.5,1016.2,74.4,5.5,146.7,12.8,5,,2021-10-29T07:44:16,2021-10-29T18:37:21,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-30,24,12,17.9,24,12,17.9,14.5,83.4,0.1,100,4.17,rain,0,0,32.4,17.7,231.7,1017.9,72.1,6,157.2,13.6,6,,2021-10-30T07:45:09,2021-10-30T18:36:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-10-31,24,14,18.2,24,14,18.2,15.8,87.7,0.1,100,4.17,rain,0,0,23,9.4,293.3,1020.9,25.3,4.9,162.1,14,6,,2021-10-31T07:46:03,2021-10-31T18:35:23,0.85,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
Morocco,2021-11-01,25,18,21.2,25,18,21.2,18.3,84,0,0,0,,0,0,27,12.9,240.7,1020.1,80.7,5.8,142.1,12.2,5,,2021-11-01T07:46:57,2021-11-01T18:34:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
