,item_id,timestamp,Unnamed: 0,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,moonphase,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_wind
5284,Rabat,2021-10-22,1.2129371401082774,0.28881866630576275,0.19278132765661576,0.25502185334135946,0.6609421546770936,0.8222910314275911,-0.15894193767135134,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.021488054855519946,-0.7306481350245738,0.12746610012967743,-0.1374071215896263,0.08616079960157774,-0.3516211917653626,-0.8347636558149231,0.2660175956667895,False,False,False,False,False
5285,Rabat,2021-10-23,1.213494428020112,0.2286017746685099,0.158258658382615,0.20523115606346728,0.6084561319939064,0.816375747244076,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.18884216115755587,0.2803285769275375,0.10680322637264807,-0.07102221376654665,0.09881399144729673,-0.03073973098742149,-0.8600905215102502,0.3699108712803078,True,False,False,False,False
5286,Rabat,2021-10-24,1.2140517159319468,0.16521901543460088,0.11488788621351347,0.14880989755237378,0.5467978244980147,0.8069173068496683,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.451827185346469,-0.4779039570365458,0.07998463887240632,-0.0038359960580160715,0.10036469541446878,0.6751994827240487,-0.8819585377100658,0.5084352387649994,True,False,False,False,False
5287,Rabat,2021-10-25,1.2146090038437816,0.10020151824524329,0.06313749641552384,0.0866484447945887,0.4769349212448512,0.79420776166763,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-1.228828393177349,-1.5483498873387818,0.047462660790931935,0.06170716483178354,0.08986417483207661,-0.6083263603877157,-0.9001955691394614,0.6123285143785181,False,False,False,True,False
5288,Rabat,2021-10-26,1.2151662917556163,0.035094176588413906,0.0037873124135974585,0.019830251970320092,0.4001174279742959,0.778644466318868,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.4798595526304026,-0.4779039570365458,0.009867291865452025,0.12313271751256705,0.06688253463224583,-0.5441500682321272,-0.9147680960030826,0.7162217899920363,False,False,False,False,False
5289,Rabat,2021-10-27,1.215723579667451,-0.028605261910950076,-0.062093958492740145,-0.05040587824784917,0.3178339294323918,0.760715720905438,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.18884216115755587,-1.013126922187664,-0.032015470230084477,0.17802752984442943,0.031546401453152184,-1.1859129897880094,-0.9257849396985144,0.820115065605555,False,False,False,True,False
5290,Rabat,2021-10-28,1.2162808675792858,-0.08950477351712806,-0.13318268017319862,-0.1227095030145537,0.23175890624733805,0.7409837478881053,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.5355042384974867,-1.2658711001756917,-0.07727065116662211,0.22413251244224497,-0.015446612189148062,-0.8650315290100683,-0.933495151714796,0.9240083412190737,False,False,False,True,False
5291,Rabat,2021-10-29,1.2168381554911205,-0.1463719978757383,-0.2079446626504449,-0.19566664253290492,0.14369307967680106,0.720065731627955,-0.1723363449531782,1.8512670056759968,0.49628158307202985,0.0,-0.023076720100108163,-0.7984892626863999,-1.027994226775195,-0.12488564460919557,0.25943286681931543,-0.07283775868765523,-0.8008552368544803,-0.9382800883501894,1.0625327087037653,False,False,False,False,False
5292,Rabat,2021-10-30,1.2173954434029552,-0.1981814176796195,-0.2846884406394437,-0.26785051971475304,0.05549902964861834,0.6986136863014644,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.10516510800653812,-0.31436360657370455,-0.173784708245029,0.28224253828662205,-0.13884140119886137,-0.4799737760765392,-0.9406399403045757,1.1664259843172837,False,False,False,False,False
5293,Rabat,2021-10-31,1.21795273131479,-0.24415292618164217,-0.3616255552852832,-0.3378730584689468,-0.030965482801904632,0.6772939214799657,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.228828393177349,-1.5483498873387818,-0.22286533013764767,0.29127955671859984,-0.21120269851965276,-1.1859129897880094,-0.9411752227019433,1.2703192599308024,False,False,False,False,False
5294,Rabat,2021-11-01,1.2185100192266247,-0.28378027194747557,-0.4369356229471991,-0.40443521323403814,-0.11391396576021272,0.6567668456704986,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.7506738037429612,-1.027994226775195,-0.2710351230404343,0.2857291794070815,-0.28727676334092705,-0.6083263603877157,-0.9405639474477631,1.4088436274154938,False,False,False,True,False
5295,Rabat,2021-11-02,1.2190673071384595,-0.31684827119516656,-0.5088337413933258,-0.4663742253504603,-0.19169490213353904,0.6376677894955874,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,0.06218899829549738,-0.7455154396121049,-0.3172478930754815,0.26529210468248504,-0.3641263882663338,-0.6725026525433038,-0.9395353866303271,1.5127369030290125,False,False,False,False,False
5296,Rabat,2021-11-03,1.2196245950502942,-0.34343812240887417,-0.5756376436543142,-0.5227059974283894,-0.2628502968482988,0.6205894461757587,1.1269211613840266,1.8512670056759968,0.8861133301138705,0.0,-0.023076720100108163,0.3729894814278495,-0.2102924744609873,-0.36053756850913704,0.23021549311451892,-0.43863460419321054,-1.1217366976324215,-0.9388414847866671,1.616630178642531,False,False,False,False,False
5297,Rabat,2021-11-04,1.220181882962129,-0.3639206280995482,-0.6358319704978685,-0.572660942262756,-0.32616684830441073,0.606066422839366,1.0197659031294117,1.8512670056759968,1.2759450771557115,0.0,-0.023076720100108163,-0.6191812916485044,-1.013126922187664,-0.4000487628000828,0.18130510057054489,-0.507627652292052,-0.03073973098742149,-0.9392270827287972,-1.6733235491188911,False,False,False,False,False
5298,Rabat,2021-11-05,1.2207391708739637,-0.37893760607877097,-0.688127097530379,-0.6157118926183404,-0.3807178094681082,0.594562277935938,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.36815013219545123,-0.2102924744609873,-0.4350628803630224,0.11991747561396215,-0.5680034442921233,-0.4799737760765392,-0.9414001716135288,-1.6040613653765454,False,False,False,False,False
5299,Rabat,2021-11-06,1.2212964587857984,-0.3893722386180697,-0.731510121627379,-0.6515929443648114,-0.4258939614689855,0.5864592941155031,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,0.24149696933339274,0.10192092187716499,-0.46501884853429215,0.04793188042328934,-0.6168602792977347,-0.3516211917653626,-0.9460034004862486,-1.500168089763027,False,False,False,True,False
5300,Rabat,2021-11-07,1.221853746697633,-0.3963095440764668,-0.7652858788380221,-0.6803084377374111,-0.46142254094800145,0.5820511088931012,-0.1991251595168319,-0.5402575090353564,-0.28244706269740266,0.0,-0.023076720100108163,-0.36815013219545123,-0.4779039570365458,-0.4895277684270015,-0.03229766552691473,-0.6516204939108683,0.8677283591908134,-0.9535880132967519,-1.3616437222783353,True,False,False,False,False
5301,Rabat,2021-11-08,1.2224110346094677,-0.4009885448966756,-0.7891062230993754,-0.7021316477984114,-0.4873734253251186,0.581538203540369,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.0136588279318743,-1.5483498873387818,-0.508381012775418,-0.11800907348128056,-0.6701438520899621,1.8945490336802246,-0.9645912942663467,-1.2577504466648168,False,False,False,False,False
5302,Rabat,2021-11-09,1.2229683225213024,-0.40474803308253826,-0.8029862292346366,-0.7175931418986528,-0.5041523695244247,0.5850261396751346,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.611352064724859,-1.2807384047632229,-0.5215515515105053,-0.2061157351426067,-0.6708258287585428,0.9319046513464013,-0.9793184575263079,-1.1192260791801254,False,False,False,False,False
5303,Rabat,2021-11-10,1.2235256104331371,-0.4089680866453603,-0.8073064786573166,-0.7274591545706387,-0.5124815843998022,0.5925263378610565,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.0495204221394534,-1.013126922187664,-0.5291885460052439,-0.29330438963545685,-0.6526764943434746,-0.4799737760765392,-0.9979297341750232,-1.0153328035666067,False,False,False,False,False
5304,Rabat,2021-11-11,1.2240828983449719,-0.4150096582897408,-0.8028011230891302,-0.7327007139181215,-0.5133684317769838,0.603959117021167,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.48768877955404816,-0.4779039570365458,-0.5316055106782269,-0.3761441654360001,-0.6153764451043074,-1.0575604054768335,-1.020433195062924,-0.8075462523395696,False,False,False,False,False
5305,Rabat,2021-11-12,1.2246401862568066,-0.42415463439732015,-0.7905319795437891,-0.7344546134743775,-0.5080634648115494,0.6191586602104012,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.451827185346469,-0.4927712616240771,-0.5292625860050179,-0.45120315863819366,-0.5593071173536424,-1.0575604054768335,-1.0466836098450212,-0.7729151604683966,False,False,False,False,False
5306,Rabat,2021-11-13,1.2251974741686413,-0.4375487453495205,-0.7718494667664502,-0.7339776457022029,-0.4980094476592942,0.637879542535977,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-0.451827185346469,-0.7455154396121049,-0.5227436904627362,-0.515168535306533,-0.485553836776355,-1.250089281943598,-1.0763873922668332,-0.6343907929837053,False,False,False,False,False
5307,Rabat,2021-11-14,1.225754762080476,-0.4561495982878158,-0.7483417268781967,-0.7325957851158512,-0.4847833296210904,0.6598044506353014,-0.18573075223500504,1.8512670056759968,0.10738468434443807,0.0,-0.023076720100108163,-1.264689987384928,-1.027994226775195,-0.5127295118464981,-0.5649659119944983,-0.39588104607173547,-0.6725026525433038,-1.1091134289497555,-0.5304975173701866,False,False,False,False,False
